Latitude,Longitude,DIST_LGD,DISTRICT,STATE_LGD,STATE_UT,match
19.875,75.375,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
19.875,75.625,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
19.875,75.875,514,JALNA,27,MAHARASHTRA,point
19.875,76.125,500,BULDHANA,27,MAHARASHTRA,point
19.875,76.375,514,JALNA,27,MAHARASHTRA,point
19.875,76.625,500,BULDHANA,27,MAHARASHTRA,point
19.875,76.875,512,HINGOLI,27,MAHARASHTRA,point
19.875,77.125,512,HINGOLI,27,MAHARASHTRA,point
19.875,77.375,510,YAVATMAL,27,MAHARASHTRA,point
19.875,77.625,510,YAVATMAL,27,MAHARASHTRA,point
19.875,77.875,510,YAVATMAL,27,MAHARASHTRA,point
19.875,78.125,511,NANDED,27,MAHARASHTRA,point
19.875,78.375,532,ADILABAD,36,TELANGANA,point
19.875,78.625,510,YAVATMAL,27,MAHARASHTRA,point
19.875,78.875,510,YAVATMAL,27,MAHARASHTRA,point
19.875,79.125,510,YAVATMAL,27,MAHARASHTRA,point
19.875,79.375,509,CHANDRAPUR,27,MAHARASHTRA,point
19.875,79.625,509,CHANDRAPUR,27,MAHARASHTRA,point
19.875,79.875,508,GADCHIROLI,27,MAHARASHTRA,point
19.875,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
19.875,80.375,508,GADCHIROLI,27,MAHARASHTRA,point
19.875,80.625,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
19.875,80.875,415,NARAYANPUR,22,CHHATTISGARH,point
19.875,81.125,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
19.875,81.375,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
19.875,81.625,648,KONDAGAON,22,CHHATTISGARH,point
19.875,81.875,648,KONDAGAON,22,CHHATTISGARH,point
19.875,82.125,397,NABARANGAPUR,21,ODISHA,point
19.875,82.375,647,GARIYABAND,22,CHHATTISGARH,point
19.875,82.625,647,GARIYABAND,22,CHHATTISGARH,point
19.875,82.875,395,KALAHANDI,21,ODISHA,point
19.875,83.125,395,KALAHANDI,21,ODISHA,point
19.875,83.375,395,KALAHANDI,21,ODISHA,point
19.875,83.625,390,KANDHAMAL,21,ODISHA,point
19.875,83.875,390,KANDHAMAL,21,ODISHA,point
19.875,84.125,390,KANDHAMAL,21,ODISHA,point
19.875,84.375,390,KANDHAMAL,21,ODISHA,point
19.875,84.625,388,GANJAM,21,ODISHA,point
19.875,84.875,388,GANJAM,21,ODISHA,point
19.875,85.125,386,KHORDHA,21,ODISHA,point
19.875,85.375,386,KHORDHA,21,ODISHA,point
19.875,85.625,387,PURI,21,ODISHA,point
19.875,85.875,387,PURI,21,ODISHA,point
19.875,86.125,387,PURI,21,ODISHA,point
19.875,86.375,387,PURI,21,ODISHA,overlap
20.125,72.625,681,PALGHAR,27,MAHARASHTRA,overlap
20.125,72.875,681,PALGHAR,27,MAHARASHTRA,point
20.125,73.125,496,DADRA AND NAGAR HAVELI,26,DADRA & NAGAR HAVELI & DAMAN & DIU,point
20.125,73.375,516,NASHIK,27,MAHARASHTRA,point
20.125,73.625,516,NASHIK,27,MAHARASHTRA,point
20.125,73.875,516,NASHIK,27,MAHARASHTRA,point
20.125,74.125,516,NASHIK,27,MAHARASHTRA,point
20.125,74.375,516,NASHIK,27,MAHARASHTRA,point
20.125,74.625,516,NASHIK,27,MAHARASHTRA,point
20.125,74.875,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
20.125,75.125,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
20.125,75.375,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
20.125,75.625,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
20.125,75.875,514,JALNA,27,MAHARASHTRA,point
20.125,76.125,500,BULDHANA,27,MAHARASHTRA,point
20.125,76.375,500,BULDHANA,27,MAHARASHTRA,point
20.125,76.625,500,BULDHANA,27,MAHARASHTRA,point
20.125,76.875,502,WASHIM,27,MAHARASHTRA,point
20.125,77.125,502,WASHIM,27,MAHARASHTRA,point
20.125,77.375,502,WASHIM,27,MAHARASHTRA,point
20.125,77.625,502,WASHIM,27,MAHARASHTRA,point
20.125,77.875,510,YAVATMAL,27,MAHARASHTRA,point
20.125,78.125,510,YAVATMAL,27,MAHARASHTRA,point
20.125,78.375,510,YAVATMAL,27,MAHARASHTRA,point
20.125,78.625,510,YAVATMAL,27,MAHARASHTRA,point
20.125,78.875,510,YAVATMAL,27,MAHARASHTRA,point
20.125,79.125,509,CHANDRAPUR,27,MAHARASHTRA,point
20.125,79.375,509,CHANDRAPUR,27,MAHARASHTRA,point
20.125,79.625,509,CHANDRAPUR,27,MAHARASHTRA,point
20.125,79.875,509,CHANDRAPUR,27,MAHARASHTRA,point
20.125,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
20.125,80.375,508,GADCHIROLI,27,MAHARASHTRA,point
20.125,80.625,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.125,80.875,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.125,81.125,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.125,81.375,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.125,81.625,648,KONDAGAON,22,CHHATTISGARH,point
20.125,81.875,412,DHAMTARI,22,CHHATTISGARH,point
20.125,82.125,647,GARIYABAND,22,CHHATTISGARH,point
20.125,82.375,647,GARIYABAND,22,CHHATTISGARH,point
20.125,82.625,394,NUAPARHA,21,ODISHA,point
20.125,82.875,395,KALAHANDI,21,ODISHA,point
20.125,83.125,395,KALAHANDI,21,ODISHA,point
20.125,83.375,395,KALAHANDI,21,ODISHA,point
20.125,83.625,395,KALAHANDI,21,ODISHA,point
20.125,83.875,390,KANDHAMAL,21,ODISHA,point
20.125,84.125,390,KANDHAMAL,21,ODISHA,point
20.125,84.375,390,KANDHAMAL,21,ODISHA,point
20.125,84.625,388,GANJAM,21,ODISHA,point
20.125,84.875,385,NAYAGARH,21,ODISHA,point
20.125,85.125,385,NAYAGARH,21,ODISHA,point
20.125,85.375,385,NAYAGARH,21,ODISHA,point
20.125,85.625,386,KHORDHA,21,ODISHA,point
20.125,85.875,386,KHORDHA,21,ODISHA,point
20.125,86.125,381,CUTTACK,21,ODISHA,point
20.125,86.375,380,JAGATSINGHPUR,21,ODISHA,point
20.125,86.625,380,JAGATSINGHPUR,21,ODISHA,overlap
20.375,72.875,495,DAMAN,26,DADRA & NAGAR HAVELI & DAMAN & DIU,point
20.375,73.125,491,VALSAD,24,GUJARAT,point
20.375,73.375,491,VALSAD,24,GUJARAT,point
20.375,73.625,516,NASHIK,27,MAHARASHTRA,point
20.375,73.875,516,NASHIK,27,MAHARASHTRA,point
20.375,74.125,516,NASHIK,27,MAHARASHTRA,point
20.375,74.375,516,NASHIK,27,MAHARASHTRA,point
20.375,74.625,516,NASHIK,27,MAHARASHTRA,point
20.375,74.875,499,JALGAON,27,MAHARASHTRA,point
20.375,75.125,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
20.375,75.375,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
20.375,75.625,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
20.375,75.875,514,JALNA,27,MAHARASHTRA,point
20.375,76.125,500,BULDHANA,27,MAHARASHTRA,point
20.375,76.375,500,BULDHANA,27,MAHARASHTRA,point
20.375,76.625,500,BULDHANA,27,MAHARASHTRA,point
20.375,76.875,501,AKOLA,27,MAHARASHTRA,point
20.375,77.125,502,WASHIM,27,MAHARASHTRA,point
20.375,77.375,502,WASHIM,27,MAHARASHTRA,point
20.375,77.625,510,YAVATMAL,27,MAHARASHTRA,point
20.375,77.875,510,YAVATMAL,27,MAHARASHTRA,point
20.375,78.125,510,YAVATMAL,27,MAHARASHTRA,point
20.375,78.375,510,YAVATMAL,27,MAHARASHTRA,point
20.375,78.625,510,YAVATMAL,27,MAHARASHTRA,point
20.375,78.875,509,CHANDRAPUR,27,MAHARASHTRA,point
20.375,79.125,509,CHANDRAPUR,27,MAHARASHTRA,point
20.375,79.375,509,CHANDRAPUR,27,MAHARASHTRA,point
20.375,79.625,509,CHANDRAPUR,27,MAHARASHTRA,point
20.375,79.875,509,CHANDRAPUR,27,MAHARASHTRA,point
20.375,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
20.375,80.375,508,GADCHIROLI,27,MAHARASHTRA,point
20.375,80.625,756,MOHLA-MANPUR-AMBAGARH CHOWKI,22,CHHATTISGARH,point
20.375,80.875,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.375,81.125,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.375,81.375,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.375,81.625,413,UTTAR BASTAR KANKER,22,CHHATTISGARH,point
20.375,81.875,412,DHAMTARI,22,CHHATTISGARH,point
20.375,82.125,647,GARIYABAND,22,CHHATTISGARH,point
20.375,82.375,647,GARIYABAND,22,CHHATTISGARH,point
20.375,82.625,394,NUAPARHA,21,ODISHA,point
20.375,82.875,393,BALANGIR,21,ODISHA,point
20.375,83.125,393,BALANGIR,21,ODISHA,point
20.375,83.375,393,BALANGIR,21,ODISHA,point
20.375,83.625,393,BALANGIR,21,ODISHA,point
20.375,83.875,390,KANDHAMAL,21,ODISHA,point
20.375,84.125,390,KANDHAMAL,21,ODISHA,point
20.375,84.375,390,KANDHAMAL,21,ODISHA,point
20.375,84.625,385,NAYAGARH,21,ODISHA,point
20.375,84.875,385,NAYAGARH,21,ODISHA,point
20.375,85.125,385,NAYAGARH,21,ODISHA,point
20.375,85.375,381,CUTTACK,21,ODISHA,point
20.375,85.625,381,CUTTACK,21,ODISHA,point
20.375,85.875,381,CUTTACK,21,ODISHA,point
20.375,86.125,381,CUTTACK,21,ODISHA,point
20.375,86.375,379,KENDRAPARA,21,ODISHA,point
20.375,86.625,379,KENDRAPARA,21,ODISHA,point
20.375,86.875,379,KENDRAPARA,21,ODISHA,overlap
20.625,70.625,652,GIR SOMNATH,24,GUJARAT,overlap
20.625,70.875,652,GIR SOMNATH,24,GUJARAT,overlap
20.625,71.125,652,GIR SOMNATH,24,GUJARAT,overlap
20.625,72.875,491,VALSAD,24,GUJARAT,overlap
20.625,73.125,490,NAVSARI,24,GUJARAT,point
20.625,73.375,490,NAVSARI,24,GUJARAT,point
20.625,73.625,489,DANGS,24,GUJARAT,point
20.625,73.875,516,NASHIK,27,MAHARASHTRA,point
20.625,74.125,516,NASHIK,27,MAHARASHTRA,point
20.625,74.375,516,NASHIK,27,MAHARASHTRA,point
20.625,74.625,516,NASHIK,27,MAHARASHTRA,point
20.625,74.875,499,JALGAON,27,MAHARASHTRA,point
20.625,75.125,499,JALGAON,27,MAHARASHTRA,point
20.625,75.375,499,JALGAON,27,MAHARASHTRA,point
20.625,75.625,499,JALGAON,27,MAHARASHTRA,point
20.625,75.875,499,JALGAON,27,MAHARASHTRA,point
20.625,76.125,500,BULDHANA,27,MAHARASHTRA,point
20.625,76.375,500,BULDHANA,27,MAHARASHTRA,point
20.625,76.625,500,BULDHANA,27,MAHARASHTRA,point
20.625,76.875,501,AKOLA,27,MAHARASHTRA,point
20.625,77.125,501,AKOLA,27,MAHARASHTRA,point
20.625,77.375,501,AKOLA,27,MAHARASHTRA,point
20.625,77.625,502,WASHIM,27,MAHARASHTRA,point
20.625,77.875,503,AMRAVATI,27,MAHARASHTRA,point
20.625,78.125,510,YAVATMAL,27,MAHARASHTRA,point
20.625,78.375,504,WARDHA,27,MAHARASHTRA,point
20.625,78.625,504,WARDHA,27,MAHARASHTRA,point
20.625,78.875,504,WARDHA,27,MAHARASHTRA,point
20.625,79.125,504,WARDHA,27,MAHARASHTRA,point
20.625,79.375,509,CHANDRAPUR,27,MAHARASHTRA,point
20.625,79.625,509,CHANDRAPUR,27,MAHARASHTRA,point
20.625,79.875,509,CHANDRAPUR,27,MAHARASHTRA,point
20.625,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
20.625,80.375,508,GADCHIROLI,27,MAHARASHTRA,point
20.625,80.625,756,MOHLA-MANPUR-AMBAGARH CHOWKI,22,CHHATTISGARH,point
20.625,80.875,756,MOHLA-MANPUR-AMBAGARH CHOWKI,22,CHHATTISGARH,point
20.625,81.125,645,BALOD,22,CHHATTISGARH,point
20.625,81.375,645,BALOD,22,CHHATTISGARH,point
20.625,81.625,412,DHAMTARI,22,CHHATTISGARH,point
20.625,81.875,412,DHAMTARI,22,CHHATTISGARH,point
20.625,82.125,647,GARIYABAND,22,CHHATTISGARH,point
20.625,82.375,394,NUAPARHA,21,ODISHA,point
20.625,82.625,394,NUAPARHA,21,ODISHA,point
20.625,82.875,393,BALANGIR,21,ODISHA,point
20.625,83.125,393,BALANGIR,21,ODISHA,point
20.625,83.375,393,BALANGIR,21,ODISHA,point
20.625,83.625,392,SUBARNAPUR,21,ODISHA,point
20.625,83.875,391,BOUDH,21,ODISHA,point
20.625,84.125,391,BOUDH,21,ODISHA,point
20.625,84.375,391,BOUDH,21,ODISHA,point
20.625,84.625,391,BOUDH,21,ODISHA,point
20.625,84.875,384,ANUGUL,21,ODISHA,point
20.625,85.125,384,ANUGUL,21,ODISHA,point
20.625,85.375,383,DHENKANAL,21,ODISHA,point
20.625,85.625,383,DHENKANAL,21,ODISHA,point
20.625,85.875,381,CUTTACK,21,ODISHA,point
20.625,86.125,381,CUTTACK,21,ODISHA,point
20.625,86.375,382,JAJAPUR,21,ODISHA,point
20.625,86.625,379,KENDRAPARA,21,ODISHA,point
20.625,86.875,379,KENDRAPARA,21,ODISHA,point
20.625,87.125,379,KENDRAPARA,21,ODISHA,overlap
20.875,70.125,652,GIR SOMNATH,24,GUJARAT,overlap
20.875,70.375,652,GIR SOMNATH,24,GUJARAT,overlap
20.875,70.625,652,GIR SOMNATH,24,GUJARAT,point
20.875,70.875,652,GIR SOMNATH,24,GUJARAT,point
20.875,71.125,652,GIR SOMNATH,24,GUJARAT,point
20.875,71.375,480,AMRELI,24,GUJARAT,point
20.875,71.625,480,AMRELI,24,GUJARAT,overlap
20.875,72.625,490,NAVSARI,24,GUJARAT,overlap
20.875,72.875,490,NAVSARI,24,GUJARAT,point
20.875,73.125,490,NAVSARI,24,GUJARAT,point
20.875,73.375,493,TAPI,24,GUJARAT,point
20.875,73.625,489,DANGS,24,GUJARAT,point
20.875,73.875,489,DANGS,24,GUJARAT,point
20.875,74.125,498,DHULE,27,MAHARASHTRA,point
20.875,74.375,498,DHULE,27,MAHARASHTRA,point
20.875,74.625,498,DHULE,27,MAHARASHTRA,point
20.875,74.875,498,DHULE,27,MAHARASHTRA,point
20.875,75.125,499,JALGAON,27,MAHARASHTRA,point
20.875,75.375,499,JALGAON,27,MAHARASHTRA,point
20.875,75.625,499,JALGAON,27,MAHARASHTRA,point
20.875,75.875,499,JALGAON,27,MAHARASHTRA,point
20.875,76.125,500,BULDHANA,27,MAHARASHTRA,point
20.875,76.375,500,BULDHANA,27,MAHARASHTRA,point
20.875,76.625,500,BULDHANA,27,MAHARASHTRA,point
20.875,76.875,501,AKOLA,27,MAHARASHTRA,point
20.875,77.125,501,AKOLA,27,MAHARASHTRA,point
20.875,77.375,503,AMRAVATI,27,MAHARASHTRA,point
20.875,77.625,503,AMRAVATI,27,MAHARASHTRA,point
20.875,77.875,503,AMRAVATI,27,MAHARASHTRA,point
20.875,78.125,503,AMRAVATI,27,MAHARASHTRA,point
20.875,78.375,504,WARDHA,27,MAHARASHTRA,point
20.875,78.625,504,WARDHA,27,MAHARASHTRA,point
20.875,78.875,505,NAGPUR,27,MAHARASHTRA,point
20.875,79.125,505,NAGPUR,27,MAHARASHTRA,point
20.875,79.375,505,NAGPUR,27,MAHARASHTRA,point
20.875,79.625,506,BHANDARA,27,MAHARASHTRA,point
20.875,79.875,506,BHANDARA,27,MAHARASHTRA,point
20.875,80.125,507,GONDIA,27,MAHARASHTRA,point
20.875,80.375,507,GONDIA,27,MAHARASHTRA,point
20.875,80.625,408,RAJNANDGAON,22,CHHATTISGARH,point
20.875,80.875,408,RAJNANDGAON,22,CHHATTISGARH,point
20.875,81.125,645,BALOD,22,CHHATTISGARH,point
20.875,81.375,645,BALOD,22,CHHATTISGARH,point
20.875,81.625,412,DHAMTARI,22,CHHATTISGARH,point
20.875,81.875,412,DHAMTARI,22,CHHATTISGARH,point
20.875,82.125,647,GARIYABAND,22,CHHATTISGARH,point
20.875,82.375,411,MAHASAMUND,22,CHHATTISGARH,point
20.875,82.625,394,NUAPARHA,21,ODISHA,point
20.875,82.875,393,BALANGIR,21,ODISHA,point
20.875,83.125,370,BARGARH,21,ODISHA,point
20.875,83.375,393,BALANGIR,21,ODISHA,point
20.875,83.625,392,SUBARNAPUR,21,ODISHA,point
20.875,83.875,392,SUBARNAPUR,21,ODISHA,point
20.875,84.125,392,SUBARNAPUR,21,ODISHA,point
20.875,84.375,384,ANUGUL,21,ODISHA,point
20.875,84.625,384,ANUGUL,21,ODISHA,point
20.875,84.875,384,ANUGUL,21,ODISHA,point
20.875,85.125,384,ANUGUL,21,ODISHA,point
20.875,85.375,383,DHENKANAL,21,ODISHA,point
20.875,85.625,383,DHENKANAL,21,ODISHA,point
20.875,85.875,383,DHENKANAL,21,ODISHA,point
20.875,86.125,382,JAJAPUR,21,ODISHA,point
20.875,86.375,378,BHADRAK,21,ODISHA,point
20.875,86.625,378,BHADRAK,21,ODISHA,point
20.875,86.875,378,BHADRAK,21,ODISHA,point
21.125,69.875,478,PORBANDAR,24,GUJARAT,overlap
21.125,70.125,479,JUNAGADH,24,GUJARAT,point
21.125,70.375,479,JUNAGADH,24,GUJARAT,point
21.125,70.625,479,JUNAGADH,24,GUJARAT,point
21.125,70.875,479,JUNAGADH,24,GUJARAT,point
21.125,71.125,480,AMRELI,24,GUJARAT,point
21.125,71.375,480,AMRELI,24,GUJARAT,point
21.125,71.625,481,BHAVNAGAR,24,GUJARAT,point
21.125,71.875,481,BHAVNAGAR,24,GUJARAT,point
21.125,72.125,481,BHAVNAGAR,24,GUJARAT,overlap
21.125,72.625,492,SURAT,24,GUJARAT,point
21.125,72.875,492,SURAT,24,GUJARAT,point
21.125,73.125,492,SURAT,24,GUJARAT,point
21.125,73.375,493,TAPI,24,GUJARAT,point
21.125,73.625,497,NANDURBAR,27,MAHARASHTRA,point
21.125,73.875,497,NANDURBAR,27,MAHARASHTRA,point
21.125,74.125,498,DHULE,27,MAHARASHTRA,point
21.125,74.375,498,DHULE,27,MAHARASHTRA,point
21.125,74.625,498,DHULE,27,MAHARASHTRA,point
21.125,74.875,498,DHULE,27,MAHARASHTRA,point
21.125,75.125,499,JALGAON,27,MAHARASHTRA,point
21.125,75.375,499,JALGAON,27,MAHARASHTRA,point
21.125,75.625,499,JALGAON,27,MAHARASHTRA,point
21.125,75.875,499,JALGAON,27,MAHARASHTRA,point
21.125,76.125,499,JALGAON,27,MAHARASHTRA,point
21.125,76.375,467,BURHANPUR,23,MADHYA PRADESH,point
21.125,76.625,500,BULDHANA,27,MAHARASHTRA,point
21.125,76.875,501,AKOLA,27,MAHARASHTRA,point
21.125,77.125,501,AKOLA,27,MAHARASHTRA,point
21.125,77.375,503,AMRAVATI,27,MAHARASHTRA,point
21.125,77.625,503,AMRAVATI,27,MAHARASHTRA,point
21.125,77.875,503,AMRAVATI,27,MAHARASHTRA,point
21.125,78.125,503,AMRAVATI,27,MAHARASHTRA,point
21.125,78.375,504,WARDHA,27,MAHARASHTRA,point
21.125,78.625,505,NAGPUR,27,MAHARASHTRA,point
21.125,78.875,505,NAGPUR,27,MAHARASHTRA,point
21.125,79.125,505,NAGPUR,27,MAHARASHTRA,point
21.125,79.375,505,NAGPUR,27,MAHARASHTRA,point
21.125,79.625,506,BHANDARA,27,MAHARASHTRA,point
21.125,79.875,506,BHANDARA,27,MAHARASHTRA,point
21.125,80.125,507,GONDIA,27,MAHARASHTRA,point
21.125,80.375,507,GONDIA,27,MAHARASHTRA,point
21.125,80.625,408,RAJNANDGAON,22,CHHATTISGARH,point
21.125,80.875,408,RAJNANDGAON,22,CHHATTISGARH,point
21.125,81.125,408,RAJNANDGAON,22,CHHATTISGARH,point
21.125,81.375,409,DURG,22,CHHATTISGARH,point
21.125,81.625,410,RAIPUR,22,CHHATTISGARH,point
21.125,81.875,410,RAIPUR,22,CHHATTISGARH,point
21.125,82.125,411,MAHASAMUND,22,CHHATTISGARH,point
21.125,82.375,411,MAHASAMUND,22,CHHATTISGARH,point
21.125,82.625,411,MAHASAMUND,22,CHHATTISGARH,point
21.125,82.875,370,BARGARH,21,ODISHA,point
21.125,83.125,411,MAHASAMUND,22,CHHATTISGARH,point
21.125,83.375,370,BARGARH,21,ODISHA,point
21.125,83.625,392,SUBARNAPUR,21,ODISHA,point
21.125,83.875,392,SUBARNAPUR,21,ODISHA,point
21.125,84.125,372,SAMBALPUR,21,ODISHA,point
21.125,84.375,372,SAMBALPUR,21,ODISHA,point
21.125,84.625,372,SAMBALPUR,21,ODISHA,point
21.125,84.875,384,ANUGUL,21,ODISHA,point
21.125,85.125,384,ANUGUL,21,ODISHA,point
21.125,85.375,383,DHENKANAL,21,ODISHA,point
21.125,85.625,383,DHENKANAL,21,ODISHA,point
21.125,85.875,375,KEONJHAR (KENDUJHAR),21,ODISHA,point
21.125,86.125,375,KEONJHAR (KENDUJHAR),21,ODISHA,point
21.125,86.375,378,BHADRAK,21,ODISHA,point
21.125,86.625,377,BALASORE,21,ODISHA,point
21.125,86.875,378,BHADRAK,21,ODISHA,overlap
21.375,69.625,478,PORBANDAR,24,GUJARAT,overlap
21.375,69.875,478,PORBANDAR,24,GUJARAT,point
21.375,70.125,479,JUNAGADH,24,GUJARAT,point
21.375,70.375,479,JUNAGADH,24,GUJARAT,point
21.375,70.625,479,JUNAGADH,24,GUJARAT,point
21.375,70.875,480,AMRELI,24,GUJARAT,point
21.375,71.125,480,AMRELI,24,GUJARAT,point
21.375,71.375,480,AMRELI,24,GUJARAT,point
21.375,71.625,481,BHAVNAGAR,24,GUJARAT,point
21.375,71.875,481,BHAVNAGAR,24,GUJARAT,point
21.375,72.125,481,BHAVNAGAR,24,GUJARAT,point
21.375,72.625,492,SURAT,24,GUJARAT,point
21.375,72.875,492,SURAT,24,GUJARAT,point
21.375,73.125,492,SURAT,24,GUJARAT,point
21.375,73.375,492,SURAT,24,GUJARAT,point
21.375,73.625,493,TAPI,24,GUJARAT,point
21.375,73.875,493,TAPI,24,GUJARAT,point
21.375,74.125,497,NANDURBAR,27,MAHARASHTRA,point
21.375,74.375,497,NANDURBAR,27,MAHARASHTRA,point
21.375,74.625,498,DHULE,27,MAHARASHTRA,point
21.375,74.875,498,DHULE,27,MAHARASHTRA,point
21.375,75.125,498,DHULE,27,MAHARASHTRA,point
21.375,75.375,499,JALGAON,27,MAHARASHTRA,point
21.375,75.625,499,JALGAON,27,MAHARASHTRA,point
21.375,75.875,499,JALGAON,27,MAHARASHTRA,point
21.375,76.125,467,BURHANPUR,23,MADHYA PRADESH,point
21.375,76.375,467,BURHANPUR,23,MADHYA PRADESH,point
21.375,76.625,467,BURHANPUR,23,MADHYA PRADESH,point
21.375,76.875,503,AMRAVATI,27,MAHARASHTRA,point
21.375,77.125,503,AMRAVATI,27,MAHARASHTRA,point
21.375,77.375,503,AMRAVATI,27,MAHARASHTRA,point
21.375,77.625,503,AMRAVATI,27,MAHARASHTRA,point
21.375,77.875,503,AMRAVATI,27,MAHARASHTRA,point
21.375,78.125,503,AMRAVATI,27,MAHARASHTRA,point
21.375,78.375,505,NAGPUR,27,MAHARASHTRA,point
21.375,78.625,505,NAGPUR,27,MAHARASHTRA,point
21.375,78.875,505,NAGPUR,27,MAHARASHTRA,point
21.375,79.125,505,NAGPUR,27,MAHARASHTRA,point
21.375,79.375,505,NAGPUR,27,MAHARASHTRA,point
21.375,79.625,506,BHANDARA,27,MAHARASHTRA,point
21.375,79.875,507,GONDIA,27,MAHARASHTRA,point
21.375,80.125,507,GONDIA,27,MAHARASHTRA,point
21.375,80.375,507,GONDIA,27,MAHARASHTRA,point
21.375,80.625,457,BALAGHAT,23,MADHYA PRADESH,point
21.375,80.875,755,KHAIRGARH-CHHUIKHADAN-GANDAI,22,CHHATTISGARH,point
21.375,81.125,755,KHAIRGARH-CHHUIKHADAN-GANDAI,22,CHHATTISGARH,point
21.375,81.375,409,DURG,22,CHHATTISGARH,point
21.375,81.625,410,RAIPUR,22,CHHATTISGARH,point
21.375,81.875,410,RAIPUR,22,CHHATTISGARH,point
21.375,82.125,646,BALODA BAZAR,22,CHHATTISGARH,point
21.375,82.375,646,BALODA BAZAR,22,CHHATTISGARH,point
21.375,82.625,646,BALODA BAZAR,22,CHHATTISGARH,point
21.375,82.875,411,MAHASAMUND,22,CHHATTISGARH,point
21.375,83.125,411,MAHASAMUND,22,CHHATTISGARH,point
21.375,83.375,757,SARANGARH-BILAIGARH,22,CHHATTISGARH,point
21.375,83.625,370,BARGARH,21,ODISHA,point
21.375,83.875,370,BARGARH,21,ODISHA,point
21.375,84.125,372,SAMBALPUR,21,ODISHA,point
21.375,84.375,372,SAMBALPUR,21,ODISHA,point
21.375,84.625,373,DEOGARH,21,ODISHA,point
21.375,84.875,373,DEOGARH,21,ODISHA,point
21.375,85.125,384,ANUGUL,21,ODISHA,point
21.375,85.375,375,KEONJHAR (KENDUJHAR),21,ODISHA,point
21.375,85.625,375,KEONJHAR (KENDUJHAR),21,ODISHA,point
21.375,85.875,375,KEONJHAR (KENDUJHAR),21,ODISHA,point
21.375,86.125,376,MAYURBHANJ,21,ODISHA,point
21.375,86.375,376,MAYURBHANJ,21,ODISHA,point
21.375,86.625,377,BALASORE,21,ODISHA,point
21.375,86.875,377,BALASORE,21,ODISHA,point
21.375,87.125,377,BALASORE,21,ODISHA,overlap
21.625,69.375,478,PORBANDAR,24,GUJARAT,overlap
21.625,69.625,478,PORBANDAR,24,GUJARAT,point
21.625,69.875,478,PORBANDAR,24,GUJARAT,point
21.625,70.125,479,JUNAGADH,24,GUJARAT,point
21.625,70.375,479,JUNAGADH,24,GUJARAT,point
21.625,70.625,479,JUNAGADH,24,GUJARAT,point
21.625,70.875,480,AMRELI,24,GUJARAT,point
21.625,71.125,480,AMRELI,24,GUJARAT,point
21.625,71.375,480,AMRELI,24,GUJARAT,point
21.625,71.625,481,BHAVNAGAR,24,GUJARAT,point
21.625,71.875,481,BHAVNAGAR,24,GUJARAT,point
21.625,72.125,481,BHAVNAGAR,24,GUJARAT,point
21.625,72.375,481,BHAVNAGAR,24,GUJARAT,overlap
21.625,72.625,488,BHARUCH,24,GUJARAT,point
21.625,72.875,488,BHARUCH,24,GUJARAT,point
21.625,73.125,488,BHARUCH,24,GUJARAT,point
21.625,73.375,488,BHARUCH,24,GUJARAT,point
21.625,73.625,487,NARMADA,24,GUJARAT,point
21.625,73.875,497,NANDURBAR,27,MAHARASHTRA,point
21.625,74.125,497,NANDURBAR,27,MAHARASHTRA,point
21.625,74.375,497,NANDURBAR,27,MAHARASHTRA,point
21.625,74.625,497,NANDURBAR,27,MAHARASHTRA,point
21.625,74.875,498,DHULE,27,MAHARASHTRA,point
21.625,75.125,441,BARWANI,23,MADHYA PRADESH,point
21.625,75.375,441,BARWANI,23,MADHYA PRADESH,point
21.625,75.625,440,KHARGONE,23,MADHYA PRADESH,point
21.625,75.875,440,KHARGONE,23,MADHYA PRADESH,point
21.625,76.125,466,KHANDWA,23,MADHYA PRADESH,point
21.625,76.375,466,KHANDWA,23,MADHYA PRADESH,point
